# microns              throughput
  44009.60796000001    0.4953986547960082      
  44023.12027          0.49516721877530806     
  44036.63259          0.4949396686108732      
  44050.14489999999    0.4947226776393727      
  44063.657219999994   0.49503822594893787     
  44077.16953000001    0.4948221142453595      
  44090.68184          0.49461271442641425     
  44104.19416          0.49440779746170527     
  44117.70647          0.4942087977518794      
  44131.21879          0.4940839374649276      
  44144.731100000005   0.4943910582538824      
  44158.24342          0.4942091287109134      
  44171.755730000004   0.4940331578493158      
  44185.268039999995   0.493861589066693       
  44198.780360000004   0.49369413908810383     
  44212.292669999995   0.4935331889207861      
  44225.80499          0.49337627755299945     
  44239.3173           0.49322433121030673     
  44252.82962          0.4930759475978851      
